Timestamp,Temperature (C),Humidity (%),Fan On,Humidifier On
2025-02-02 20:10:09,23.5,52.8,False,False
2025-02-02 20:11:06,23.5,52.8,False,False
2025-02-02 20:11:11,23.4,52.9,False,False
2025-02-02 20:11:17,23.5,53.4,False,False
2025-02-02 20:11:22,23.5,53.6,False,False
2025-02-02 20:11:27,23.5,54.2,False,False
2025-02-02 20:11:33,23.6,56.1,False,False
2025-02-02 20:11:38,23.7,59.5,False,False
2025-02-02 20:11:43,23.7,62.5,False,False
2025-02-02 20:12:05,23.4,52.3,False,False
2025-02-02 20:13:02,23.4,52.2,False,False
2025-02-02 20:13:07,23.4,52.3,False,False
2025-02-02 20:13:12,23.4,53.6,False,False
2025-02-02 20:13:18,23.4,54.5,False,False
2025-02-02 20:13:23,23.5,55.2,False,False
2025-02-02 20:13:28,23.5,56.9,False,False
2025-02-02 20:13:33,23.6,58.7,False,False
2025-02-02 20:13:39,23.7,62.8,False,False
2025-02-02 20:13:44,23.4,52.7,False,False
2025-02-02 20:14:41,23.4,52.5,False,False
2025-02-02 20:14:46,23.4,52.7,False,False
2025-02-02 20:14:52,23.4,53.6,False,False
2025-02-02 20:14:57,23.4,53.6,False,False
2025-02-02 20:15:02,23.5,53.7,False,False
2025-02-02 20:15:07,23.5,55.1,False,False
2025-02-02 20:15:13,23.6,58.1,False,False
2025-02-02 20:15:18,23.7,63.1,False,False
2025-02-02 20:15:23,23.5,52.4,False,False
2025-02-02 20:16:20,23.5,52.4,False,False
2025-02-02 20:16:26,23.5,52.8,False,False
2025-02-02 20:16:31,23.5,53.3,False,False
2025-02-02 20:16:36,23.5,53.4,False,False
2025-02-02 20:16:42,23.6,53.9,False,False
2025-02-02 20:16:47,23.6,56.1,False,False
2025-02-02 20:16:52,23.7,58.2,False,False
2025-02-02 20:16:57,23.8,62.2,False,False
2025-02-02 20:17:03,23.6,52.0,False,False
2025-02-02 20:18:00,23.6,51.9,False,False
2025-02-02 20:18:05,23.5,52.1,False,False
2025-02-02 20:18:10,23.5,53.1,False,False
2025-02-02 20:18:16,23.6,53.8,False,False
2025-02-02 20:18:21,23.6,54.5,False,False
2025-02-02 20:18:26,23.7,56.2,False,False
2025-02-02 20:18:31,23.7,58.8,False,False
2025-02-02 20:18:37,23.8,62.8,False,False
2025-02-02 20:18:42,23.6,51.8,False,False
2025-02-02 20:19:39,23.6,51.7,False,False
2025-02-02 20:19:44,23.5,51.9,False,False
2025-02-02 20:19:50,23.6,52.9,False,False
2025-02-02 20:19:55,23.6,53.2,False,False
2025-02-02 20:20:00,23.7,53.9,False,False
2025-02-02 20:20:05,23.7,55.5,False,False
2025-02-02 20:20:11,23.8,58.5,False,False
2025-02-02 20:20:16,23.9,63.3,False,False
2025-02-02 20:20:28,23.7,52.0,False,False
2025-02-02 20:21:26,23.7,52.0,False,False
2025-02-02 20:21:31,23.6,52.1,False,False
2025-02-02 20:21:36,23.7,52.6,False,False
2025-02-02 20:21:41,23.7,53.0,False,False
2025-02-02 20:21:47,23.7,54.5,False,False
2025-02-02 20:21:52,23.8,56.0,False,False
2025-02-02 20:21:57,23.8,58.1,False,False
2025-02-02 20:22:03,23.9,61.8,False,False
2025-02-02 20:22:33,24.0,58.1,False,False
2025-02-02 20:22:38,23.9,54.5,False,False
2025-02-02 20:22:44,23.9,53.4,False,False
2025-02-02 20:22:49,23.9,53.6,False,False
2025-02-02 20:22:54,23.9,53.7,False,False
2025-02-02 20:22:59,23.9,54.0,False,False
2025-02-02 20:23:05,24.0,56.1,False,False
2025-02-02 20:23:10,24.0,60.0,False,False
2025-02-02 20:23:15,24.1,63.9,False,False
2025-02-02 20:23:21,23.8,51.7,False,False
2025-02-02 20:24:18,23.8,51.7,False,False
2025-02-02 20:24:23,23.7,51.9,False,False
2025-02-02 20:24:28,23.7,53.2,False,False
2025-02-02 20:24:34,23.8,53.5,False,False
2025-02-02 20:24:39,23.8,54.1,False,False
2025-02-02 20:24:44,23.8,55.2,False,False
2025-02-02 20:24:49,23.9,58.9,False,False
2025-02-02 20:24:55,24.0,63.5,False,False
2025-02-02 20:25:00,23.7,51.5,False,False
2025-02-02 20:25:57,23.7,51.4,False,False
2025-02-02 20:26:02,23.7,51.8,False,False
2025-02-02 20:26:08,23.7,52.4,False,False
2025-02-02 20:26:13,23.7,52.7,False,False
2025-02-02 20:26:18,23.7,53.9,False,False
2025-02-02 20:26:23,23.8,56.4,False,False
2025-02-02 20:26:29,23.9,59.4,False,False
2025-02-02 20:26:34,23.9,64.1,False,False
2025-02-02 20:27:16,23.8,53.7,False,False
2025-02-02 20:27:21,23.8,52.3,False,False
2025-02-02 20:27:26,23.8,52.1,False,False
2025-02-02 20:27:32,23.8,53.1,False,False
2025-02-02 20:27:37,23.8,53.5,False,False
2025-02-02 20:27:42,23.8,53.8,False,False
2025-02-02 20:27:47,23.9,55.5,False,False
2025-02-02 20:27:53,24.0,57.8,False,False
2025-02-02 20:27:58,24.0,62.3,False,False
2025-02-02 20:28:03,23.8,51.1,False,False
2025-02-02 20:29:00,23.8,51.0,False,False
2025-02-02 20:29:06,23.7,51.2,False,False
2025-02-02 20:29:11,23.7,52.3,False,False
2025-02-02 20:29:16,23.8,52.6,False,False
2025-02-02 20:29:21,23.8,53.2,False,False
2025-02-02 20:29:27,23.9,54.6,False,False
2025-02-02 20:29:32,24.0,56.8,False,False
2025-02-02 20:29:37,24.0,61.4,False,False
2025-02-02 20:30:30,23.8,51.7,False,False
2025-02-02 20:30:36,23.8,51.0,False,False
2025-02-02 20:30:41,23.7,51.1,False,False
2025-02-02 20:30:46,23.8,52.1,False,False
2025-02-02 20:30:51,23.8,52.2,False,False
2025-02-02 20:30:57,23.9,52.6,False,False
2025-02-02 20:31:02,23.9,54.4,False,False
2025-02-02 20:31:07,24.0,56.8,False,False
2025-02-02 20:31:12,24.0,61.5,False,False
2025-02-02 20:31:54,23.9,52.6,False,False
2025-02-02 20:32:07,23.9,51.7,False,False
2025-02-02 20:32:12,23.9,52.5,False,False
2025-02-02 20:32:17,23.9,52.8,False,False
2025-02-02 20:32:23,23.9,53.4,False,False
2025-02-02 20:32:28,24.0,54.7,False,False
2025-02-02 20:32:33,24.1,58.6,False,False
2025-02-02 20:32:39,24.2,63.5,False,False
2025-02-02 20:32:44,23.9,50.8,False,False
2025-02-02 20:33:41,23.9,50.7,False,False
2025-02-02 20:33:46,23.8,51.0,False,False
2025-02-02 20:33:52,23.8,52.3,False,False
2025-02-02 20:33:57,23.9,52.8,False,False
2025-02-02 20:34:02,23.9,53.4,False,False
2025-02-02 20:34:07,24.0,55.9,False,False
2025-02-02 20:34:13,24.0,59.2,False,False
2025-02-02 20:34:18,24.1,64.0,False,False
2025-02-02 20:34:23,23.8,51.0,False,False
2025-02-02 20:35:20,23.7,50.9,False,False
2025-02-02 20:35:26,23.7,51.3,False,False
2025-02-02 20:35:31,23.7,52.5,False,False
2025-02-02 20:35:36,23.8,53.1,False,False
2025-02-02 20:35:41,23.8,53.2,False,False
2025-02-02 20:35:47,23.9,54.8,False,False
2025-02-02 20:35:52,23.9,58.0,False,False
2025-02-02 20:35:57,24.0,62.0,False,False
2025-02-02 20:36:02,23.8,50.8,False,False
2025-02-02 20:37:00,23.8,50.7,False,False
2025-02-02 20:37:05,23.7,50.9,False,False
2025-02-02 20:37:10,23.8,51.9,False,False
2025-02-02 20:37:15,23.8,52.0,False,False
2025-02-02 20:37:21,23.8,52.4,False,False
2025-02-02 20:37:26,23.9,54.1,False,False
2025-02-02 20:37:31,23.9,56.3,False,False
2025-02-02 20:37:37,24.0,61.0,False,False
2025-02-02 20:37:42,23.9,51.0,False,False
2025-02-02 20:38:39,23.9,50.9,False,False
2025-02-02 20:38:44,23.8,51.0,False,False
2025-02-02 20:38:50,23.8,51.9,False,False
2025-02-02 20:38:55,23.9,52.5,False,False
2025-02-02 20:39:00,23.9,53.2,False,False
2025-02-02 20:39:05,23.9,54.1,False,False
2025-02-02 20:39:11,23.9,56.5,False,False
2025-02-02 20:39:16,24.0,60.2,False,False
2025-02-02 20:39:21,24.1,63.4,False,False
2025-02-02 20:39:26,24.0,50.2,False,False
2025-02-02 20:40:28,24.0,50.2,False,False
2025-02-02 20:40:33,24.0,50.5,False,False
2025-02-02 20:40:39,24.0,51.3,False,False
2025-02-02 20:40:44,24.0,51.9,False,False
2025-02-02 20:40:49,24.0,52.5,False,False
2025-02-02 20:40:54,24.1,54.1,False,False
2025-02-02 20:41:00,24.1,55.8,False,False
2025-02-02 20:41:05,24.2,59.5,False,False
2025-02-02 20:41:10,24.2,63.3,False,False
2025-02-02 20:41:15,24.0,50.0,False,False
2025-02-02 20:42:42,24.1,50.0,False,False
2025-02-02 20:42:47,24.0,49.8,False,False
2025-02-02 20:42:53,24.0,50.7,False,False
2025-02-02 20:42:58,24.0,51.4,False,False
2025-02-02 20:43:03,24.1,52.7,False,False
2025-02-02 20:43:08,24.1,54.3,False,False
2025-02-02 20:43:14,24.1,55.4,False,False
2025-02-02 20:43:19,24.2,58.9,False,False
2025-02-02 20:43:24,24.3,62.7,False,False
2025-02-02 20:43:29,24.0,49.8,False,False
2025-02-02 20:45:12,24.1,49.7,False,False
2025-02-02 20:45:17,24.0,49.7,False,False
2025-02-02 20:45:22,24.0,50.2,False,False
2025-02-02 20:45:28,24.1,50.7,False,False
2025-02-02 20:45:33,24.0,52.0,False,False
2025-02-02 20:45:38,24.1,53.2,False,False
2025-02-02 20:45:43,24.1,54.5,False,False
2025-02-02 20:45:49,24.2,58.6,False,False
2025-02-02 20:45:54,24.3,62.8,False,False
2025-02-02 20:45:59,24.0,49.7,False,False
2025-02-02 20:47:46,24.1,49.8,False,False
2025-02-02 20:47:51,24.0,50.0,False,False
2025-02-02 20:47:57,24.0,51.3,False,False
2025-02-02 20:48:02,24.1,52.0,False,False
2025-02-02 20:48:07,24.1,52.2,False,False
2025-02-02 20:48:12,24.1,54.0,False,False
2025-02-02 20:48:18,24.2,56.7,False,False
2025-02-02 20:48:23,24.2,60.1,False,False
2025-02-02 20:48:28,24.3,63.5,False,False
2025-02-02 20:48:33,24.0,49.4,False,False
2025-02-02 20:50:43,24.0,49.4,False,False
2025-02-02 20:50:48,24.0,49.6,False,False
2025-02-02 20:50:53,24.0,50.3,False,False
2025-02-02 20:51:06,24.1,52.5,False,False
2025-02-02 20:51:11,24.1,55.1,False,False
2025-02-02 20:51:17,24.2,58.3,False,False
2025-02-02 20:51:22,24.2,62.6,False,False
2025-02-02 20:51:27,24.0,49.2,False,False
2025-02-02 20:53:33,24.0,49.3,False,False
2025-02-02 20:53:38,24.0,49.9,False,False
2025-02-02 20:53:43,24.1,51.1,False,False
2025-02-02 20:53:48,24.1,53.0,False,False
2025-02-02 20:53:54,24.2,54.4,False,False
2025-02-02 20:53:59,24.2,56.9,False,False
2025-02-02 20:54:04,24.3,59.9,False,False
2025-02-02 20:54:09,24.3,63.6,False,False
2025-02-02 20:55:30,24.3,48.5,False,False
2025-02-02 20:55:35,24.2,48.0,False,False
2025-02-02 20:55:41,24.2,48.1,False,False
2025-02-02 20:55:46,24.2,48.6,False,False
2025-02-02 20:55:51,24.2,49.5,False,False
2025-02-02 20:55:56,24.2,51.3,False,False
2025-02-02 20:56:02,24.2,52.8,False,False
2025-02-02 20:56:07,24.3,53.9,False,False
2025-02-02 20:56:12,24.3,58.6,False,False
2025-02-02 20:56:18,24.4,63.6,False,False
2025-02-02 20:56:23,24.0,49.0,False,False
2025-02-02 20:58:21,24.0,49.2,False,False
2025-02-02 20:58:27,24.0,50.6,False,False
2025-02-02 20:58:32,24.0,51.0,False,False
2025-02-02 20:58:37,24.1,51.9,False,False
2025-02-02 20:58:43,24.1,53.7,False,False
2025-02-02 20:58:48,24.2,56.5,False,False
2025-02-02 20:58:53,24.2,60.8,False,False
2025-02-02 20:58:58,24.3,64.0,False,False
2025-02-02 21:00:52,24.1,48.4,False,False
2025-02-02 21:00:58,24.1,48.5,False,False
2025-02-02 21:01:03,24.1,48.7,False,False
2025-02-02 21:01:08,24.1,49.4,False,False
2025-02-02 21:01:14,24.2,49.9,False,False
2025-02-02 21:01:19,24.2,50.6,False,False
2025-02-02 21:01:24,24.2,52.9,False,False
2025-02-02 21:01:29,24.3,55.3,False,False
2025-02-02 21:01:35,24.3,57.5,False,False
2025-02-02 21:01:40,24.4,60.9,False,False
2025-02-02 21:01:45,24.5,63.6,False,False
2025-02-02 21:02:29,24.6,51.6,False,False
2025-02-02 21:02:35,24.6,50.2,False,False
2025-02-02 21:02:40,24.5,49.7,False,False
2025-02-02 21:02:45,24.5,50.0,False,False
2025-02-02 21:02:50,24.5,50.4,False,False
2025-02-02 21:03:03,24.6,53.0,False,False
2025-02-02 21:03:08,24.6,56.0,False,False
2025-02-02 21:03:13,24.7,60.3,False,False
2025-02-02 21:03:19,24.8,63.3,False,False
2025-02-02 21:03:24,24.0,48.4,False,False
2025-02-02 21:06:43,24.1,48.4,False,False
2025-02-02 21:06:49,24.0,48.7,False,False
2025-02-02 21:06:54,24.0,49.4,False,False
2025-02-02 21:06:59,24.1,50.0,False,False
2025-02-02 21:07:05,24.1,50.9,False,False
2025-02-02 21:07:10,24.1,53.3,False,False
2025-02-02 21:07:15,24.2,55.7,False,False
2025-02-02 21:07:20,24.3,59.1,False,False
2025-02-02 21:07:26,24.3,63.2,False,False
2025-02-02 21:08:48,24.3,48.4,False,False
2025-02-02 21:08:53,24.3,48.3,False,False
2025-02-02 21:08:59,24.2,48.4,False,False
2025-02-02 21:09:04,24.3,49.4,False,False
2025-02-02 21:09:09,24.3,50.2,False,False
2025-02-02 21:09:14,24.3,50.7,False,False
2025-02-02 21:09:20,24.3,52.4,False,False
2025-02-02 21:09:25,24.4,53.8,False,False
2025-02-02 21:09:30,24.4,56.9,False,False
2025-02-02 21:09:36,24.5,60.7,False,False
2025-02-02 21:09:41,24.5,64.4,False,False
2025-02-02 21:09:46,24.0,48.3,False,False
2025-02-02 21:12:41,24.1,48.3,False,False
2025-02-02 21:12:46,24.0,48.4,False,False
2025-02-02 21:12:51,24.0,49.7,False,False
2025-02-02 21:12:56,24.1,50.7,False,False
2025-02-02 21:13:02,24.1,51.0,False,False
2025-02-02 21:13:07,24.1,52.2,False,False
2025-02-02 21:13:12,24.2,53.8,False,False
2025-02-02 21:13:18,24.2,56.6,False,False
2025-02-02 21:13:23,24.3,59.7,False,False
2025-02-02 21:13:28,24.4,63.0,False,False
2025-02-02 21:13:33,24.0,48.1,False,False
2025-02-02 21:17:00,24.0,48.3,False,False
2025-02-02 21:17:05,24.0,48.9,False,False
2025-02-02 21:17:11,24.1,49.2,False,False
2025-02-02 21:17:16,24.1,50.5,False,False
2025-02-02 21:17:21,24.2,52.2,False,False
2025-02-02 21:17:26,24.2,55.7,False,False
2025-02-02 21:17:32,24.3,60.7,False,False
2025-02-02 21:17:37,24.4,64.5,False,False
2025-02-02 21:21:08,24.1,47.9,False,False
2025-02-02 21:21:13,24.0,47.8,False,False
2025-02-02 21:21:19,24.0,47.8,False,False
2025-02-02 21:21:24,24.1,48.4,False,False
2025-02-02 21:21:37,24.1,49.7,False,False
2025-02-02 21:21:49,24.3,55.0,False,False
2025-02-02 21:21:54,24.4,60.0,False,False
2025-02-02 21:22:00,24.4,63.1,False,False
2025-02-02 21:25:31,24.1,47.5,False,False
2025-02-02 21:25:36,24.2,47.6,False,False
2025-02-02 21:25:41,24.1,47.8,False,False
2025-02-02 21:25:47,24.1,48.8,False,False
2025-02-02 21:25:52,24.2,49.2,False,False
2025-02-02 21:25:57,24.2,50.7,False,False
2025-02-02 21:26:02,24.2,52.6,False,False
2025-02-02 21:26:08,24.3,54.6,False,False
2025-02-02 21:26:13,24.4,58.6,False,False
2025-02-02 21:26:18,24.4,62.7,False,False
2025-02-02 21:26:40,24.0,47.7,False,False
2025-02-02 21:31:28,24.1,47.8,False,False
2025-02-02 21:31:33,24.1,49.1,False,False
2025-02-02 21:31:38,24.1,49.3,False,False
2025-02-02 21:31:44,24.2,50.7,False,False
2025-02-02 21:31:49,24.2,53.2,False,False
2025-02-02 21:31:54,24.3,56.2,False,False
2025-02-02 21:31:59,24.3,60.2,False,False
2025-02-02 21:32:05,24.4,63.4,False,False
2025-02-02 21:32:58,24.5,48.9,False,False
2025-02-02 21:33:03,24.5,48.2,False,False
2025-02-02 21:33:08,24.5,48.1,False,False
2025-02-02 21:33:14,24.5,49.2,False,False
2025-02-02 21:33:19,24.5,49.4,False,False
2025-02-02 21:33:24,24.5,50.3,False,False
2025-02-02 21:33:29,24.6,52.3,False,False
2025-02-02 21:33:35,24.6,55.0,False,False
2025-02-02 21:33:40,24.7,57.8,False,False
2025-02-02 21:33:53,24.8,63.7,False,False
2025-02-02 21:38:04,24.2,47.7,False,False
2025-02-02 21:38:10,24.2,47.5,False,False
2025-02-02 21:38:15,24.2,47.5,False,False
2025-02-02 21:38:20,24.2,47.9,False,False
2025-02-02 21:38:26,24.2,48.5,False,False
2025-02-02 21:38:31,24.3,49.8,False,False
2025-02-02 21:38:36,24.3,52.2,False,False
2025-02-02 21:38:41,24.4,54.0,False,False
2025-02-02 21:38:47,24.5,57.1,False,False
2025-02-02 21:38:52,24.5,61.6,False,False
2025-02-02 21:46:02,24.2,46.8,False,False
2025-02-02 21:46:07,24.2,46.7,False,False
2025-02-02 21:46:13,24.2,47.2,False,False
2025-02-02 21:46:18,24.2,48.1,False,False
2025-02-02 21:46:23,24.2,49.2,False,False
2025-02-02 21:46:28,24.3,50.0,False,False
2025-02-02 21:46:34,24.3,52.2,False,False
2025-02-02 21:46:39,24.4,54.0,False,False
2025-02-02 21:46:44,24.4,57.9,False,False
2025-02-02 21:46:50,24.5,62.3,False,False
2025-02-02 21:49:47,24.3,46.6,False,False
2025-02-02 21:49:52,24.3,46.6,False,False
2025-02-02 21:49:57,24.3,46.7,False,False
2025-02-02 21:50:03,24.3,47.4,False,False
2025-02-02 21:50:08,24.3,48.0,False,False
2025-02-02 21:50:13,24.4,50.0,False,False
2025-02-02 21:50:19,24.4,52.2,False,False
2025-02-02 21:50:24,24.4,54.3,False,False
2025-02-02 21:50:29,24.5,58.0,False,False
2025-02-02 21:50:34,24.6,62.3,False,False
2025-02-02 21:59:10,24.3,46.3,False,False
2025-02-02 21:59:16,24.3,46.2,False,False
2025-02-02 21:59:21,24.2,46.3,False,False
2025-02-02 21:59:26,24.3,47.0,False,False
2025-02-02 21:59:32,24.3,47.7,False,False
2025-02-02 21:59:37,24.3,48.8,False,False
2025-02-02 21:59:42,24.4,50.2,False,False
2025-02-02 21:59:47,24.5,52.6,False,False
2025-02-02 21:59:53,24.5,57.9,False,False
2025-02-02 21:59:58,24.6,62.9,False,False
2025-02-02 22:08:48,24.2,46.3,False,False
2025-02-02 22:08:53,24.2,46.3,False,False
2025-02-02 22:08:58,24.2,46.6,False,False
2025-02-02 22:09:03,24.2,47.2,False,False
2025-02-02 22:09:09,24.3,48.2,False,False
2025-02-02 22:09:14,24.3,50.4,False,False
2025-02-02 22:09:19,24.4,52.6,False,False
2025-02-02 22:09:24,24.4,54.9,False,False
2025-02-02 22:09:30,24.5,59.3,False,False
2025-02-02 22:09:35,24.5,63.5,False,False
2025-02-02 22:12:50,24.4,45.9,False,False
2025-02-02 22:12:56,24.4,45.9,False,False
2025-02-02 22:13:01,24.4,46.1,False,False
2025-02-02 22:13:06,24.4,46.7,False,False
2025-02-02 22:13:11,24.4,47.1,False,False
2025-02-02 22:13:17,24.4,49.1,False,False
2025-02-02 22:13:22,24.5,51.7,False,False
2025-02-02 22:13:27,24.5,54.4,False,False
2025-02-02 22:13:33,24.6,58.5,False,False
2025-02-02 22:13:38,24.7,62.6,False,False
2025-02-02 22:15:43,24.6,46.0,False,False
2025-02-02 22:15:48,24.6,45.9,False,False
2025-02-02 22:15:54,24.5,46.1,False,False
2025-02-02 22:15:59,24.5,47.2,False,False
2025-02-02 22:16:04,24.6,48.1,False,False
2025-02-02 22:16:10,24.6,49.4,False,False
2025-02-02 22:16:15,24.6,51.5,False,False
2025-02-02 22:16:20,24.7,53.2,False,False
2025-02-02 22:16:25,24.7,57.4,False,False
2025-02-02 22:16:31,24.8,62.4,False,False
2025-02-02 22:19:55,24.4,45.9,False,False
2025-02-02 22:20:00,24.4,45.8,False,False
2025-02-02 22:20:06,24.4,46.0,False,False
2025-02-02 22:20:11,24.4,47.0,False,False
2025-02-02 22:20:16,24.4,47.7,False,False
2025-02-02 22:20:21,24.5,49.3,False,False
2025-02-02 22:20:27,24.5,51.8,False,False
2025-02-02 22:20:32,24.6,54.4,False,False
2025-02-02 22:20:37,24.7,59.4,False,False
2025-02-02 22:20:43,24.7,64.2,False,False
2025-02-02 22:21:52,24.8,46.1,False,False
2025-02-02 22:21:57,24.8,45.8,False,False
2025-02-02 22:22:02,24.7,46.0,False,False
2025-02-02 22:22:07,24.8,47.2,False,False
2025-02-02 22:22:13,24.8,47.6,False,False
2025-02-02 22:22:18,24.8,48.3,False,False
2025-02-02 22:22:23,24.8,50.2,False,False
2025-02-02 22:22:28,24.9,53.7,False,False
2025-02-02 22:22:34,24.9,58.6,False,False
2025-02-02 22:22:39,25.0,62.8,False,False
2025-02-02 22:25:54,24.5,45.8,False,False
2025-02-02 22:26:00,24.5,45.6,False,False
2025-02-02 22:26:05,24.5,45.9,False,False
2025-02-02 22:26:10,24.5,46.6,False,False
2025-02-02 22:26:15,24.5,47.6,False,False
2025-02-02 22:26:21,24.5,48.9,False,False
2025-02-02 22:26:26,24.6,50.4,False,False
2025-02-02 22:26:31,24.6,52.9,False,False
2025-02-02 22:26:36,24.7,58.3,False,False
2025-02-02 22:27:53,24.8,46.2,False,False
2025-02-02 22:27:58,24.8,45.9,False,False
2025-02-02 22:28:03,24.8,46.1,False,False
2025-02-02 22:28:09,24.7,47.3,False,False
2025-02-02 22:28:14,24.8,48.3,False,False
2025-02-02 22:28:19,24.8,49.2,False,False
2025-02-02 22:28:24,24.8,51.2,False,False
2025-02-02 22:28:30,24.9,53.9,False,False
2025-02-02 22:28:35,24.9,58.4,False,False
2025-02-02 22:28:40,25.0,63.1,False,False
2025-02-02 22:30:18,24.8,45.6,False,False
2025-02-02 22:30:24,24.7,45.7,False,False
2025-02-02 22:30:29,24.7,45.8,False,False
2025-02-02 22:30:34,24.7,46.8,False,False
2025-02-02 22:30:40,24.7,47.7,False,False
2025-02-02 22:30:45,24.7,48.2,False,False
2025-02-02 22:30:50,24.7,50.6,False,False
2025-02-02 22:30:55,24.8,52.9,False,False
2025-02-02 22:31:01,24.8,56.9,False,False
2025-02-02 22:31:06,24.9,61.1,False,False
2025-02-02 22:31:11,25.0,63.6,False,False
2025-02-02 22:38:49,24.3,45.7,False,False
2025-02-02 22:38:54,24.3,45.8,False,False
2025-02-02 22:38:59,24.3,46.1,False,False
2025-02-02 22:39:04,24.3,47.1,False,False
2025-02-02 22:39:10,24.3,48.3,False,False
2025-02-02 22:39:15,24.4,48.7,False,False
2025-02-02 22:39:20,24.4,50.1,False,False
2025-02-02 22:39:25,24.5,52.9,False,False
2025-02-02 22:39:31,24.5,58.0,False,False
2025-02-02 22:39:36,24.6,62.8,False,False
2025-02-02 22:45:25,24.3,47.0,False,False
2025-02-02 22:45:30,24.3,46.8,False,False
2025-02-02 22:45:35,24.3,47.0,False,False
