Timestamp,Temperature (C),Humidity (%),Fan On,Humidifier On
2025-02-02 06:05:36,26.0,53.2,False,False
2025-02-02 06:05:41,26.0,53.2,False,False
2025-02-02 06:08:37,25.8,34.3,False,False
2025-02-02 06:08:43,25.8,34.3,False,False
2025-02-02 06:08:48,25.8,34.4,False,False
2025-02-02 06:08:53,25.8,34.4,False,False
2025-02-02 06:08:58,25.8,34.3,False,False
2025-02-02 06:09:04,25.8,34.9,False,False
2025-02-02 06:09:09,25.8,36.7,False,False
2025-02-02 06:09:14,25.9,39.1,False,False
2025-02-02 06:09:19,25.9,42.0,False,False
2025-02-02 06:09:25,26.0,44.8,False,False
2025-02-02 06:09:30,26.0,47.1,False,False
2025-02-02 06:23:32,25.1,35.6,False,False
2025-02-02 06:23:44,25.1,35.4,False,False
2025-02-02 06:23:50,25.2,35.4,False,False
2025-02-02 06:23:55,25.2,35.5,False,False
2025-02-02 06:24:00,25.3,36.2,False,False
2025-02-02 06:24:05,25.3,38.0,False,False
2025-02-02 06:24:11,25.4,41.1,False,False
2025-02-02 06:24:16,25.4,44.0,False,False
2025-02-02 06:24:21,25.5,46.5,False,False
2025-02-02 06:24:26,25.6,48.7,False,False
2025-02-02 06:24:32,25.7,50.6,False,False
2025-02-02 06:24:37,25.7,52.0,False,False
2025-02-02 06:24:42,25.8,53.3,False,False
2025-02-02 06:24:48,25.9,54.0,False,False
2025-02-02 06:29:45,25.4,34.9,False,False
2025-02-02 06:29:58,25.4,34.9,False,False
2025-02-02 06:30:03,25.4,34.9,False,False
2025-02-02 06:30:08,25.5,34.9,False,False
2025-02-02 06:30:13,25.5,36.3,False,False
2025-02-02 06:30:19,25.5,38.6,False,False
2025-02-02 06:30:24,25.6,41.6,False,False
2025-02-02 06:30:29,25.7,44.9,False,False
2025-02-02 06:30:34,25.7,46.9,False,False
2025-02-02 06:30:40,25.8,48.5,False,False
2025-02-02 06:30:45,25.9,49.6,False,False
2025-02-02 06:30:50,25.9,50.4,False,False
2025-02-02 06:30:56,26.0,51.0,False,False
2025-02-02 06:36:02,25.3,35.2,False,False
2025-02-02 06:36:07,25.3,35.3,False,False
2025-02-02 06:36:13,25.3,35.3,False,False
2025-02-02 06:36:25,25.3,35.1,False,False
2025-02-02 06:36:30,25.4,36.8,False,False
2025-02-02 06:36:36,25.4,39.5,False,False
2025-02-02 06:36:41,25.5,42.5,False,False
2025-02-02 06:36:46,25.6,45.5,False,False
2025-02-02 06:36:52,25.6,48.3,False,False
2025-02-02 06:36:57,25.7,50.1,False,False
2025-02-02 06:37:02,25.7,51.1,False,False
2025-02-02 06:37:07,25.8,52.0,False,False
2025-02-02 06:37:13,25.9,51.9,False,False
2025-02-02 06:37:18,26.0,53.6,False,False
2025-02-02 06:40:40,25.6,34.9,False,False
2025-02-02 06:40:45,25.6,34.8,False,False
2025-02-02 06:40:51,25.6,34.8,False,False
2025-02-02 06:40:56,25.6,34.9,False,False
2025-02-02 06:41:01,25.6,34.7,False,False
2025-02-02 06:41:06,25.6,35.5,False,False
2025-02-02 06:41:12,25.7,37.1,False,False
2025-02-02 06:41:17,25.7,38.6,False,False
2025-02-02 06:41:22,25.8,41.7,False,False
2025-02-02 06:41:27,25.8,44.4,False,False
2025-02-02 06:41:33,25.9,47.1,False,False
2025-02-02 06:41:38,25.9,49.4,False,False
2025-02-02 06:41:43,26.0,50.8,False,False
2025-02-02 06:56:39,25.1,35.4,False,False
2025-02-02 06:56:44,25.1,35.4,False,False
2025-02-02 06:56:49,25.1,35.4,False,False
2025-02-02 06:56:55,25.2,35.3,False,False
2025-02-02 06:57:00,25.2,35.3,False,False
2025-02-02 06:57:05,25.2,35.7,False,False
2025-02-02 06:57:10,25.3,37.3,False,False
2025-02-02 06:57:16,25.3,40.2,False,False
2025-02-02 06:57:21,25.4,43.3,False,False
2025-02-02 06:57:26,25.4,45.9,False,False
2025-02-02 06:57:31,25.5,48.4,False,False
2025-02-02 06:57:37,25.6,50.4,False,False
2025-02-02 06:57:42,25.7,52.1,False,False
2025-02-02 06:57:47,25.8,53.2,False,False
2025-02-02 06:57:53,25.9,54.2,False,False
2025-02-02 06:57:58,26.0,54.9,False,False
2025-02-02 06:58:03,26.0,55.8,False,False
2025-02-02 07:03:16,25.3,35.1,False,False
2025-02-02 07:03:22,25.4,35.0,False,False
2025-02-02 07:03:27,25.3,35.1,False,False
2025-02-02 07:03:32,25.3,35.3,False,False
2025-02-02 07:03:37,25.4,35.0,False,False
2025-02-02 07:03:43,25.4,35.7,False,False
2025-02-02 07:03:48,25.4,38.0,False,False
2025-02-02 07:03:53,25.5,40.0,False,False
2025-02-02 07:03:59,25.5,43.2,False,False
2025-02-02 07:04:11,25.7,47.9,False,False
2025-02-02 07:04:16,25.8,49.8,False,False
2025-02-02 07:04:22,25.9,51.4,False,False
2025-02-02 07:04:27,25.9,52.7,False,False
2025-02-02 07:04:32,26.0,53.4,False,False
2025-02-02 07:07:41,25.7,34.7,False,False
2025-02-02 07:07:47,25.7,34.5,False,False
2025-02-02 07:07:52,25.6,34.6,False,False
2025-02-02 07:07:57,25.6,34.5,False,False
2025-02-02 07:08:02,25.6,34.6,False,False
2025-02-02 07:08:08,25.7,35.6,False,False
2025-02-02 07:08:13,25.7,37.3,False,False
2025-02-02 07:08:18,25.8,39.8,False,False
2025-02-02 07:08:23,25.8,43.0,False,False
2025-02-02 07:08:29,25.9,45.8,False,False
2025-02-02 07:08:34,25.9,47.8,False,False
2025-02-02 07:08:39,26.0,49.4,False,False
2025-02-02 07:10:36,26.0,34.2,False,False
2025-02-02 07:10:41,26.0,34.3,False,False
2025-02-02 07:10:46,25.9,34.2,False,False
2025-02-02 07:10:51,25.9,34.2,False,False
2025-02-02 07:10:57,25.9,34.3,False,False
2025-02-02 07:11:02,26.0,34.9,False,False
2025-02-02 07:11:07,26.0,36.8,False,False
2025-02-02 07:11:12,26.0,38.9,False,False
2025-02-02 07:14:24,25.6,34.7,False,False
2025-02-02 07:14:29,25.6,34.7,False,False
2025-02-02 07:14:34,25.6,34.7,False,False
2025-02-02 07:14:40,25.6,34.7,False,False
2025-02-02 07:14:45,25.6,35.0,False,False
2025-02-02 07:14:50,25.6,35.3,False,False
2025-02-02 07:14:56,25.7,37.3,False,False
2025-02-02 07:15:01,25.7,40.2,False,False
2025-02-02 07:15:06,25.8,43.3,False,False
2025-02-02 07:15:19,25.9,48.3,False,False
2025-02-02 07:15:31,26.0,52.0,False,False
2025-02-02 07:21:22,25.3,35.4,False,False
2025-02-02 07:21:28,25.3,35.3,False,False
2025-02-02 07:21:33,25.3,35.4,False,False
2025-02-02 07:21:38,25.3,35.2,False,False
2025-02-02 07:21:43,25.3,35.2,False,False
2025-02-02 07:21:49,25.3,35.9,False,False
2025-02-02 07:21:54,25.4,37.8,False,False
2025-02-02 07:21:59,25.4,39.4,False,False
2025-02-02 07:22:05,25.5,40.9,False,False
2025-02-02 07:22:10,25.6,44.6,False,False
2025-02-02 07:22:15,25.6,47.1,False,False
2025-02-02 07:22:20,25.7,48.9,False,False
2025-02-02 07:22:26,25.8,50.9,False,False
2025-02-02 07:22:31,25.9,52.8,False,False
2025-02-02 07:22:36,26.0,53.0,False,False
2025-02-02 07:22:41,26.0,53.6,False,False
2025-02-02 07:25:07,26.0,34.2,False,False
2025-02-02 07:25:12,25.9,34.2,False,False
2025-02-02 07:25:18,25.9,34.2,False,False
2025-02-02 07:25:23,25.9,34.3,False,False
2025-02-02 07:25:28,25.9,34.2,False,False
2025-02-02 07:25:33,25.9,35.2,False,False
2025-02-02 07:25:39,26.0,37.1,False,False
2025-02-02 07:25:44,26.0,38.4,False,False
2025-02-02 07:25:49,26.0,41.5,False,False
2025-02-02 07:27:39,26.0,34.1,False,False
2025-02-02 07:27:44,26.0,34.0,False,False
2025-02-02 07:27:49,25.9,34.1,False,False
2025-02-02 07:27:55,25.9,34.2,False,False
2025-02-02 07:28:00,26.0,34.3,False,False
2025-02-02 07:28:05,26.0,34.8,False,False
2025-02-02 07:28:10,26.0,36.3,False,False
2025-02-02 07:28:16,26.0,38.2,False,False
2025-02-02 07:31:53,25.5,35.0,False,False
2025-02-02 07:31:58,25.5,34.8,False,False
2025-02-02 07:32:03,25.5,35.0,False,False
2025-02-02 07:32:08,25.5,35.1,False,False
2025-02-02 07:32:14,25.5,35.1,False,False
2025-02-02 07:32:19,25.5,35.7,False,False
2025-02-02 07:32:31,25.6,40.3,False,False
2025-02-02 07:32:37,25.7,44.6,False,False
2025-02-02 07:32:42,25.7,47.1,False,False
2025-02-02 07:32:54,25.9,50.4,False,False
2025-02-02 07:33:00,26.0,52.3,False,False
2025-02-02 07:36:59,25.5,34.9,False,False
2025-02-02 07:37:04,25.5,34.8,False,False
2025-02-02 07:37:09,25.5,34.9,False,False
2025-02-02 07:37:14,25.5,34.7,False,False
2025-02-02 07:37:20,25.5,34.6,False,False
2025-02-02 07:37:25,25.6,35.2,False,False
2025-02-02 07:37:30,25.6,37.4,False,False
2025-02-02 07:37:35,25.7,40.0,False,False
2025-02-02 07:37:41,25.7,42.5,False,False
2025-02-02 07:37:46,25.8,45.5,False,False
2025-02-02 07:37:51,25.8,47.4,False,False
2025-02-02 07:37:56,25.9,48.9,False,False
2025-02-02 07:38:02,26.0,50.6,False,False
2025-02-02 07:38:07,26.0,52.0,False,False
2025-02-02 07:44:10,25.3,35.2,False,False
2025-02-02 07:44:15,25.3,35.3,False,False
2025-02-02 07:44:21,25.3,35.1,False,False
2025-02-02 07:44:26,25.3,35.0,False,False
2025-02-02 07:44:31,25.3,35.1,False,False
2025-02-02 07:44:36,25.4,35.9,False,False
2025-02-02 07:44:42,25.4,37.6,False,False
2025-02-02 07:44:47,25.4,40.5,False,False
2025-02-02 07:44:52,25.5,43.4,False,False
2025-02-02 07:44:57,25.6,46.1,False,False
2025-02-02 07:45:03,25.6,47.3,False,False
2025-02-02 07:45:08,25.7,49.5,False,False
2025-02-02 07:45:13,25.8,51.5,False,False
2025-02-02 07:45:18,25.9,52.8,False,False
2025-02-02 07:45:24,26.0,53.7,False,False
2025-02-02 07:45:29,26.0,53.3,False,False
2025-02-02 07:49:19,25.6,34.8,False,False
2025-02-02 07:49:31,25.5,34.8,False,False
2025-02-02 07:49:37,25.5,34.7,False,False
2025-02-02 07:49:42,25.5,34.7,False,False
2025-02-02 07:49:47,25.6,35.8,False,False
2025-02-02 07:49:52,25.6,37.6,False,False
2025-02-02 07:49:58,25.7,40.1,False,False
2025-02-02 07:50:10,25.8,46.3,False,False
2025-02-02 07:50:15,25.9,48.6,False,False
2025-02-02 07:50:21,26.0,49.8,False,False
2025-02-02 07:50:26,26.0,51.1,False,False
2025-02-02 07:54:40,25.5,35.5,False,False
2025-02-02 07:54:45,25.4,35.5,False,False
2025-02-02 07:54:51,25.4,35.4,False,False
2025-02-02 07:54:56,25.4,35.4,False,False
2025-02-02 07:55:01,25.4,35.4,False,False
2025-02-02 07:55:07,25.5,36.3,False,False
2025-02-02 07:55:12,25.5,38.5,False,False
2025-02-02 07:55:17,25.6,41.8,False,False
2025-02-02 07:55:22,25.6,44.5,False,False
2025-02-02 07:55:28,25.7,47.6,False,False
2025-02-02 07:55:33,25.7,50.9,False,False
2025-02-02 07:55:38,25.8,52.4,False,False
2025-02-02 07:55:43,25.9,53.8,False,False
2025-02-02 07:55:49,25.9,53.9,False,False
2025-02-02 07:55:54,26.0,53.1,False,False
2025-02-02 08:01:29,25.1,36.7,False,False
2025-02-02 08:01:35,25.1,36.6,False,False
2025-02-02 08:01:40,25.1,36.4,False,False
2025-02-02 08:01:45,25.1,36.2,False,False
2025-02-02 08:01:51,25.1,36.2,False,False
2025-02-02 08:01:56,25.2,36.7,False,False
2025-02-02 08:02:01,25.2,39.2,False,False
2025-02-02 08:02:06,25.3,42.0,False,False
2025-02-02 08:02:12,25.3,45.4,False,False
2025-02-02 08:02:17,25.4,48.3,False,False
2025-02-02 08:02:22,25.4,50.9,False,False
2025-02-02 08:02:27,25.5,53.0,False,False
2025-02-02 08:02:33,25.6,54.1,False,False
2025-02-02 08:02:38,25.7,56.0,False,False
2025-02-02 08:02:43,25.8,57.8,False,False
2025-02-02 08:02:48,25.9,59.2,False,False
2025-02-02 08:02:54,25.9,57.7,False,False
2025-02-02 08:02:59,26.0,56.8,False,False
2025-02-02 08:15:07,24.9,36.8,False,False
2025-02-02 08:15:13,24.9,36.9,False,False
2025-02-02 08:15:18,24.9,37.0,False,False
2025-02-02 08:15:23,24.9,36.8,False,False
2025-02-02 08:15:28,25.0,36.8,False,False
2025-02-02 08:15:34,25.0,38.0,False,False
2025-02-02 08:15:39,25.1,40.7,False,False
2025-02-02 08:15:44,25.1,43.0,False,False
2025-02-02 08:15:50,25.2,45.1,False,False
2025-02-02 08:15:55,25.3,46.7,False,False
2025-02-02 08:16:00,25.3,47.2,False,False
2025-02-02 08:16:05,25.4,51.1,False,False
2025-02-02 08:16:11,25.5,54.1,False,False
2025-02-02 08:16:16,25.6,54.6,False,False
2025-02-02 08:16:21,25.7,56.7,False,False
2025-02-02 08:16:26,25.7,55.1,False,False
2025-02-02 08:16:32,25.8,52.2,False,False
2025-02-02 08:16:37,25.9,52.2,False,False
2025-02-02 08:16:42,26.0,53.1,False,False
2025-02-02 08:20:50,25.3,36.5,False,False
2025-02-02 08:20:55,25.3,36.4,False,False
2025-02-02 08:21:00,25.2,36.4,False,False
2025-02-02 08:21:05,25.3,36.4,False,False
2025-02-02 08:21:11,25.3,36.1,False,False
2025-02-02 08:21:16,25.3,37.3,False,False
2025-02-02 08:21:21,25.3,39.8,False,False
2025-02-02 08:21:26,25.4,42.9,False,False
2025-02-02 08:21:32,25.5,46.4,False,False
2025-02-02 08:21:37,25.5,47.8,False,False
2025-02-02 08:21:42,25.6,50.9,False,False
2025-02-02 08:21:48,25.7,53.5,False,False
2025-02-02 08:21:53,25.7,55.8,False,False
2025-02-02 08:21:58,25.8,58.0,False,False
2025-02-02 08:22:03,25.9,59.1,False,False
2025-02-02 08:22:09,26.0,59.9,False,False
2025-02-02 08:24:57,25.5,36.0,False,False
2025-02-02 08:25:02,25.5,36.0,False,False
2025-02-02 08:25:08,25.5,36.0,False,False
2025-02-02 08:25:13,25.5,35.9,False,False
2025-02-02 08:25:18,25.5,35.8,False,False
2025-02-02 08:25:23,25.5,37.4,False,False
2025-02-02 08:25:29,25.6,39.9,False,False
2025-02-02 08:25:34,25.6,41.9,False,False
2025-02-02 08:25:39,25.7,44.5,False,False
2025-02-02 08:25:44,25.7,47.8,False,False
2025-02-02 08:25:50,25.8,50.6,False,False
2025-02-02 08:25:55,25.9,53.2,False,False
2025-02-02 08:26:00,25.9,54.3,False,False
2025-02-02 08:26:05,26.0,55.1,False,False
2025-02-02 08:32:37,25.0,36.7,False,False
2025-02-02 08:32:43,25.0,36.8,False,False
2025-02-02 08:32:48,25.0,36.9,False,False
2025-02-02 08:32:53,25.0,36.9,False,False
2025-02-02 08:32:58,25.0,37.0,False,False
2025-02-02 08:33:04,25.1,37.5,False,False
2025-02-02 08:33:09,25.1,39.5,False,False
2025-02-02 08:33:14,25.2,42.1,False,False
2025-02-02 08:33:19,25.2,44.7,False,False
2025-02-02 08:33:25,25.3,48.4,False,False
2025-02-02 08:33:30,25.3,51.2,False,False
2025-02-02 08:33:35,25.4,53.3,False,False
2025-02-02 08:33:41,25.5,55.2,False,False
2025-02-02 08:33:46,25.6,57.1,False,False
2025-02-02 08:33:51,25.7,59.4,False,False
2025-02-02 08:33:56,25.8,60.9,False,False
2025-02-02 08:34:02,25.9,62.1,False,False
2025-02-02 08:34:07,26.0,61.5,False,False
2025-02-02 08:34:12,26.0,59.4,False,False
2025-02-02 08:37:46,25.4,36.2,False,False
2025-02-02 08:37:51,25.4,36.3,False,False
2025-02-02 08:37:57,25.4,36.4,False,False
2025-02-02 08:38:02,25.4,36.3,False,False
2025-02-02 08:38:07,25.4,36.3,False,False
2025-02-02 08:38:12,25.4,37.4,False,False
2025-02-02 08:38:18,25.5,39.7,False,False
2025-02-02 08:38:23,25.5,42.8,False,False
2025-02-02 08:38:28,25.5,46.1,False,False
2025-02-02 08:38:41,25.7,51.0,False,False
2025-02-02 08:38:53,25.9,54.3,False,False
2025-02-02 08:38:59,25.9,55.3,False,False
2025-02-02 08:39:04,26.0,56.1,False,False
2025-02-02 08:42:26,25.4,36.3,False,False
2025-02-02 08:42:31,25.4,36.5,False,False
2025-02-02 08:42:37,25.4,36.6,False,False
2025-02-02 08:42:42,25.4,36.5,False,False
2025-02-02 08:42:47,25.4,36.6,False,False
2025-02-02 08:42:52,25.4,37.8,False,False
2025-02-02 08:42:58,25.4,40.4,False,False
2025-02-02 08:43:03,25.5,42.1,False,False
2025-02-02 08:43:08,25.6,45.5,False,False
2025-02-02 08:43:21,25.7,50.7,False,False
2025-02-02 08:43:26,25.8,54.4,False,False
2025-02-02 08:43:31,25.8,55.6,False,False
2025-02-02 08:43:36,25.9,56.5,False,False
2025-02-02 08:43:42,26.0,58.0,False,False
2025-02-02 08:45:30,25.9,35.9,False,False
2025-02-02 08:45:43,25.9,36.0,False,False
2025-02-02 08:45:48,25.9,36.0,False,False
2025-02-02 08:45:53,25.9,36.1,False,False
2025-02-02 08:45:58,25.9,37.2,False,False
2025-02-02 08:46:04,25.9,39.7,False,False
2025-02-02 08:46:09,25.9,41.3,False,False
2025-02-02 08:46:14,26.0,44.4,False,False
2025-02-02 08:46:19,26.0,48.2,False,False
2025-02-02 08:48:18,25.8,35.7,False,False
2025-02-02 08:48:31,25.8,36.0,False,False
2025-02-02 08:48:36,25.7,35.8,False,False
2025-02-02 08:48:41,25.8,36.2,False,False
2025-02-02 08:48:46,25.8,37.1,False,False
2025-02-02 08:48:52,25.8,38.0,False,False
2025-02-02 08:48:57,25.9,40.4,False,False
2025-02-02 08:49:02,25.9,43.1,False,False
2025-02-02 08:49:08,26.0,47.2,False,False
2025-02-02 08:57:25,25.0,37.0,False,False
2025-02-02 08:57:30,25.0,37.0,False,False
2025-02-02 08:57:35,25.0,37.1,False,False
2025-02-02 08:57:41,25.0,37.0,False,False
2025-02-02 08:57:46,25.1,36.9,False,False
2025-02-02 08:57:51,25.1,38.1,False,False
2025-02-02 08:57:56,25.1,39.8,False,False
2025-02-02 08:58:02,25.2,42.8,False,False
2025-02-02 08:58:07,25.3,45.3,False,False
2025-02-02 08:58:12,25.3,48.6,False,False
2025-02-02 08:58:17,25.4,51.5,False,False
2025-02-02 08:58:23,25.4,53.0,False,False
2025-02-02 08:58:28,25.5,55.4,False,False
2025-02-02 08:58:33,25.6,56.8,False,False
2025-02-02 08:58:38,25.7,58.5,False,False
2025-02-02 08:58:44,25.8,59.9,False,False
2025-02-02 08:58:49,25.9,60.5,False,False
2025-02-02 08:58:54,26.0,60.8,False,False
2025-02-02 09:02:14,25.4,36.5,False,False
2025-02-02 09:02:20,25.4,36.5,False,False
2025-02-02 09:02:25,25.4,36.6,False,False
2025-02-02 09:02:30,25.4,36.5,False,False
2025-02-02 09:02:35,25.4,36.5,False,False
2025-02-02 09:02:41,25.5,37.3,False,False
2025-02-02 09:02:46,25.5,39.9,False,False
2025-02-02 09:02:51,25.5,42.8,False,False
2025-02-02 09:02:56,25.6,45.5,False,False
2025-02-02 09:03:02,25.6,48.7,False,False
2025-02-02 09:03:07,25.7,51.6,False,False
2025-02-02 09:03:12,25.8,53.4,False,False
2025-02-02 09:03:17,25.8,54.4,False,False
2025-02-02 09:03:23,25.9,53.6,False,False
2025-02-02 09:03:28,26.0,53.7,False,False
2025-02-02 09:07:14,25.4,36.7,False,False
2025-02-02 09:07:19,25.3,36.6,False,False
2025-02-02 09:07:24,25.3,36.6,False,False
2025-02-02 09:07:30,25.3,36.5,False,False
2025-02-02 09:07:35,25.3,36.3,False,False
2025-02-02 09:07:40,25.4,37.2,False,False
2025-02-02 09:07:45,25.4,38.2,False,False
2025-02-02 09:07:51,25.5,40.4,False,False
2025-02-02 09:07:56,25.5,42.8,False,False
2025-02-02 09:08:01,25.6,47.2,False,False
2025-02-02 09:08:06,25.6,50.7,False,False
2025-02-02 09:08:12,25.7,53.5,False,False
2025-02-02 09:08:17,25.8,55.5,False,False
2025-02-02 09:08:22,25.8,57.4,False,False
2025-02-02 09:08:27,25.9,58.1,False,False
2025-02-02 09:08:33,26.0,57.5,False,False
2025-02-02 09:15:14,25.0,37.2,False,False
2025-02-02 09:15:19,25.0,37.2,False,False
2025-02-02 09:15:24,25.0,37.2,False,False
2025-02-02 09:15:30,25.0,37.0,False,False
2025-02-02 09:15:35,25.0,36.9,False,False
2025-02-02 09:15:40,25.1,37.6,False,False
2025-02-02 09:15:45,25.2,39.6,False,False
2025-02-02 09:15:51,25.2,42.2,False,False
2025-02-02 09:15:56,25.3,45.8,False,False
2025-02-02 09:16:01,25.3,48.8,False,False
2025-02-02 09:16:06,25.4,51.3,False,False
2025-02-02 09:16:12,25.4,53.8,False,False
2025-02-02 09:16:17,25.6,55.6,False,False
2025-02-02 09:16:22,25.6,57.5,False,False
2025-02-02 09:16:27,25.7,57.9,False,False
2025-02-02 09:16:33,25.8,57.8,False,False
2025-02-02 09:16:38,25.9,59.2,False,False
2025-02-02 09:19:18,25.7,36.3,False,False
2025-02-02 09:19:23,25.7,36.3,False,False
2025-02-02 09:19:28,25.7,36.2,False,False
2025-02-02 09:19:34,25.6,36.2,False,False
2025-02-02 09:19:39,25.7,36.2,False,False
2025-02-02 09:19:44,25.7,37.3,False,False
2025-02-02 09:19:49,25.7,39.8,False,False
2025-02-02 09:19:55,25.8,42.2,False,False
2025-02-02 09:20:00,25.8,44.5,False,False
2025-02-02 09:20:05,25.9,46.6,False,False
2025-02-02 09:20:10,25.9,47.9,False,False
2025-02-02 09:20:16,26.0,49.0,False,False
2025-02-02 09:30:29,25.0,37.4,False,False
2025-02-02 09:30:34,25.0,37.2,False,False
2025-02-02 09:30:39,25.0,37.1,False,False
2025-02-02 09:30:45,25.0,37.0,False,False
2025-02-02 09:30:50,25.0,37.0,False,False
2025-02-02 09:30:55,25.1,38.4,False,False
2025-02-02 09:31:01,25.1,41.0,False,False
2025-02-02 09:31:06,25.2,43.6,False,False
2025-02-02 09:31:11,25.3,46.2,False,False
2025-02-02 09:31:24,25.4,50.9,False,False
2025-02-02 09:31:29,25.5,54.7,False,False
2025-02-02 09:31:34,25.6,55.3,False,False
2025-02-02 09:31:39,25.7,55.0,False,False
2025-02-02 09:31:45,25.7,55.0,False,False
2025-02-02 09:31:50,25.8,54.6,False,False
2025-02-02 09:31:55,25.9,56.2,False,False
2025-02-02 09:35:42,25.4,36.7,False,False
2025-02-02 09:35:48,25.5,36.6,False,False
2025-02-02 09:35:53,25.4,36.6,False,False
2025-02-02 09:35:58,25.4,36.8,False,False
2025-02-02 09:36:03,25.5,36.8,False,False
2025-02-02 09:36:09,25.5,37.5,False,False
2025-02-02 09:36:14,25.5,40.2,False,False
2025-02-02 09:36:19,25.6,43.1,False,False
2025-02-02 09:36:24,25.6,45.9,False,False
2025-02-02 09:36:30,25.7,48.8,False,False
2025-02-02 09:36:35,25.8,50.5,False,False
2025-02-02 09:36:40,25.8,52.4,False,False
2025-02-02 09:36:45,25.9,54.2,False,False
2025-02-02 09:36:51,26.0,55.7,False,False
2025-02-02 09:36:56,26.0,54.8,False,False
2025-02-02 09:41:01,25.6,36.9,False,False
2025-02-02 09:41:06,25.6,36.7,False,False
2025-02-02 09:41:12,25.6,36.7,False,False
2025-02-02 09:41:17,25.7,37.0,False,False
2025-02-02 09:41:22,25.7,37.1,False,False
2025-02-02 09:41:27,25.8,38.0,False,False
2025-02-02 09:41:33,25.8,40.3,False,False
2025-02-02 09:41:38,25.8,41.6,False,False
2025-02-02 09:41:43,25.9,45.0,False,False
2025-02-02 09:41:48,26.0,48.4,False,False
2025-02-02 09:41:54,26.0,51.6,False,False
2025-02-02 09:59:32,25.3,40.7,False,False
2025-02-02 09:59:37,25.3,40.6,False,False
2025-02-02 09:59:42,25.3,40.7,False,False
2025-02-02 09:59:48,25.4,41.1,False,False
2025-02-02 09:59:53,25.4,41.1,False,False
2025-02-02 09:59:58,25.5,41.7,False,False
2025-02-02 10:00:03,25.5,43.9,False,False
2025-02-02 10:00:09,25.6,45.9,False,False
2025-02-02 10:00:14,25.7,49.9,False,False
2025-02-02 10:00:19,25.8,54.6,False,False
2025-02-02 10:00:24,25.9,58.4,False,False
2025-02-02 10:00:30,26.0,61.2,False,False
2025-02-02 10:02:46,25.8,40.1,False,False
2025-02-02 10:02:52,25.8,40.0,False,False
2025-02-02 10:02:57,25.8,39.9,False,False
2025-02-02 10:03:10,25.9,40.5,False,False
2025-02-02 10:03:15,25.9,42.6,False,False
2025-02-02 10:03:20,26.0,45.8,False,False
2025-02-02 10:03:25,26.0,47.9,False,False
2025-02-02 10:08:20,25.5,40.5,False,False
2025-02-02 10:08:25,25.5,40.4,False,False
2025-02-02 10:08:31,25.5,40.3,False,False
2025-02-02 10:08:36,25.6,40.6,False,False
2025-02-02 10:08:41,25.6,40.7,False,False
2025-02-02 10:08:46,25.6,41.6,False,False
2025-02-02 10:08:52,25.7,44.0,False,False
2025-02-02 10:08:57,25.8,46.8,False,False
2025-02-02 10:09:02,25.9,49.9,False,False
2025-02-02 10:09:08,26.0,54.6,False,False
2025-02-02 10:11:29,25.9,40.1,False,False
2025-02-02 10:11:34,25.9,40.1,False,False
2025-02-02 10:11:39,25.8,40.1,False,False
2025-02-02 10:11:45,25.9,40.1,False,False
2025-02-02 10:11:50,25.9,40.2,False,False
2025-02-02 10:11:55,26.0,40.7,False,False
2025-02-02 10:12:00,26.0,43.1,False,False
2025-02-02 10:15:29,25.7,40.5,False,False
2025-02-02 10:15:35,25.7,40.3,False,False
2025-02-02 10:15:40,25.7,40.3,False,False
2025-02-02 10:15:45,25.7,39.9,False,False
2025-02-02 10:15:50,25.8,39.8,False,False
2025-02-02 10:15:56,25.8,41.4,False,False
2025-02-02 10:16:01,25.9,43.4,False,False
2025-02-02 10:16:06,26.0,45.5,False,False
2025-02-02 10:20:57,25.6,40.8,False,False
2025-02-02 10:21:02,25.6,40.8,False,False
2025-02-02 10:21:08,25.6,41.0,False,False
2025-02-02 10:21:13,25.6,40.8,False,False
2025-02-02 10:21:18,25.6,40.6,False,False
2025-02-02 10:21:23,25.7,41.9,False,False
2025-02-02 10:21:29,25.8,44.6,False,False
2025-02-02 10:21:34,25.8,47.7,False,False
2025-02-02 10:21:39,25.9,49.4,False,False
2025-02-02 10:21:44,26.0,52.8,False,False
2025-02-02 10:29:11,25.4,41.2,False,False
2025-02-02 10:29:16,25.5,41.0,False,False
2025-02-02 10:29:21,25.4,40.9,False,False
2025-02-02 10:29:26,25.5,40.6,False,False
2025-02-02 10:29:32,25.6,40.7,False,False
2025-02-02 10:29:37,25.6,41.8,False,False
2025-02-02 10:29:42,25.7,44.3,False,False
2025-02-02 10:29:47,25.8,47.6,False,False
2025-02-02 10:29:53,25.9,50.2,False,False
2025-02-02 10:29:58,26.0,52.7,False,False
2025-02-02 10:43:25,25.5,41.6,False,False
2025-02-02 10:43:31,25.5,41.3,False,False
2025-02-02 10:43:36,25.5,41.4,False,False
2025-02-02 10:43:41,25.5,41.2,False,False
2025-02-02 10:43:47,25.6,41.1,False,False
2025-02-02 10:43:52,25.6,42.4,False,False
2025-02-02 10:43:57,25.7,44.6,False,False
2025-02-02 10:44:02,25.8,48.2,False,False
2025-02-02 10:44:08,25.9,50.3,False,False
2025-02-02 10:54:10,25.6,41.7,False,False
2025-02-02 10:54:15,25.6,41.6,False,False
2025-02-02 10:54:21,25.6,41.6,False,False
2025-02-02 10:54:26,25.6,41.5,False,False
2025-02-02 10:54:31,25.7,41.6,False,False
